x_coord, y_coord, z_coord, cost, zone
114000, 107500, 0, 0, 1
111698.67493084518, 111846.8772113801, -16.769725662869657, 1877526.763313712, 1
112662.55862890655, 108924.93175582761, -12.89353756075782, 1596089.924258919, 1
112983.85319492701, 110784.35159117919, -18.217740572797595, 1982662.202672886, 1
114590.3260250293, 103612.30365482309, -26.498848250789816, 2583925.275405796, 1
114750.97330803952, 104807.6449775491, -24.84095115497921, 2463551.0041291136, 1
115072.26787405998, 106401.43340785046, -19.108542824660994, 2047340.325453031, 1
115393.56244008044, 107995.22183815182, -15.859912679787524, 1811468.3359762607, 1
107500, 139000, 0, 0, 2
119300, 133600, 0, 0, 2
100292.71783711897, 131370.7854825717, -21.6405797310426, 2231182.9162999177, 2
100935.30696915988, 132034.8639951973, -20.779745967927063, 2168680.703594893, 2
101738.54338421102, 131105.15407752147, -28.81078155897531, 2751786.892339897, 2
101899.19066722125, 132034.8639951973, -27.660075326027357, 2668238.025166738, 2
101899.19066722125, 133097.3896153982, -23.255329718866967, 2348424.4227658864, 2
103184.36893130308, 134425.54664064932, -22.59420867718062, 2300422.6717405827, 2
103505.66349732353, 130839.52267247126, -36.04267840372587, 3276870.333787963, 2
103666.31078033376, 131769.23259014706, -38.14649967177348, 3429621.6430685883, 2
103826.95806334399, 132964.57391287305, -35.69861479949206, 3251889.045300801, 2
103987.60534635422, 134027.09953307395, -28.261395065086205, 2711897.806932688, 2
104148.25262936445, 135355.25655832508, -18.42152703582557, 1997458.4448793728, 2
105272.78361043605, 130573.89126742103, -28.321804687589257, 2716283.9442299185, 2
105272.78361043605, 136550.59788105113, -18.289064288086248, 1987840.7751393632, 2
105433.43089344628, 131636.41688762192, -33.22550877720771, 3072325.225583209, 2
105594.0781764565, 132831.75821034797, -34.52102157550833, 3166388.005124303, 2
105915.37274247696, 134159.9152355991, -28.930519873345116, 2760480.6842360194, 2
106076.02002548719, 135355.25655832508, -22.658031113296705, 2305056.6018306883, 2
106397.31459150765, 137081.86069115158, -21.279955306854042, 2204999.2029826287, 2
106718.6091575281, 138011.57060882734, -23.47801618735614, 2364592.9301088923, 2
107200.55100655879, 130308.2598623708, -15.97238309187796, 1819634.4301987465, 2
107521.84557257924, 131503.60118509684, -21.548811479822113, 2224519.9355908525, 2
107682.49285558947, 138941.28052650316, -22.79419401420205, 2314942.9271115623, 2
107843.1401385997, 132698.94250782282, -26.59624297024575, 2590996.774843445, 2
108003.78742160993, 134027.09953307395, -29.111481391532607, 2773619.6848024516, 2
108164.43470462016, 135222.4408558, -27.279408717622577, 2640599.116996935, 2
108325.08198763039, 130175.44415984569, -15.471347900549052, 1783255.9684760047, 2
108325.08198763039, 136417.782178526, -23.82334987133917, 2389666.4347683745, 2
108646.37655365084, 137878.75490630226, -20.48442654078044, 2147238.564075829, 2
